slug,tour,start,surface,round,winner_id,winner_name,winner_ioc,loser_id,loser_name,loser_ioc,score
2026WTARome125,wta,2026-07-13,Clay,R16,260664,Elizara Yaneva,BUL,216139,Sofya Lansere,RUS,6-2 7-6(4)
2026WTARome125,wta,2026-07-13,Clay,R32,203354,Martina Trevisan,ITA,261972,Tyra Caterina Grant,ITA,6-0 6-3
2026WTARome125,wta,2026-07-13,Clay,R32,203575,Danka Kovinic,MNE,231625,Noemi Basiletti,ITA,6-2 1-6 6-4
2026WTARome125,wta,2026-07-13,Clay,R32,211328,Deborah Chiesa,ITA,211227,Lina Gjorcheska,MKD,6-7(1) 6-3 6-3
2026WTARome125,wta,2026-07-13,Clay,R32,214459,Lucia Bronzetti,ITA,220306,Alessandra Mazzola,ITA,7-5 6-1
2026WTARome125,wta,2026-07-13,Clay,R32,215572,Nuria Brancaccio,ITA,213620,Jessica Pieri,ITA,6-2 6-2
2026WTARome125,wta,2026-07-13,Clay,R32,215878,Aurora Zantedeschi,ITA,211539,Fiona Ferro,FRA,6-4 2-6 6-3
2026WTARome125,wta,2026-07-13,Clay,R32,215936,Francesca Jones,GBR,214919,Dalila Spiteri,ITA,1-6 6-1 6-0
2026WTARome125,wta,2026-07-13,Clay,R32,216139,Sofya Lansere,RUS,216116,Elena Malygina,EST,4-6 6-1 6-4
2026WTARome125,wta,2026-07-13,Clay,R32,220699,Julia Riera,ARG,221985,Darja Semenistaja,LAT,6-1 4-6 6-1
2026WTARome125,wta,2026-07-13,Clay,R32,220770,Eva Vedder,NED,256673,Francesca Pace,ITA,6-4 6-4
2026WTARome125,wta,2026-07-13,Clay,R32,221178,Darya Astakhova,RUS,211643,Kajsa Rinaldo Persson,SWE,6-3 6-1
2026WTARome125,wta,2026-07-13,Clay,R32,223333,Noma Noha Akugue,GER,214254,Alice Rame,FRA,6-1 7-5
2026WTARome125,wta,2026-07-13,Clay,R32,223415,Federica Urgesi,ITA,245077,Yelyzaveta Kotliar,UKR,6-3 6-0
2026WTARome125,wta,2026-07-13,Clay,R32,236957,Lola Radivojevic,SRB,260913,Yufei Ren,CHN,6-4 6-0
2026WTARome125,wta,2026-07-13,Clay,R32,260664,Elizara Yaneva,BUL,221407,Oksana Selekhmeteva,RUS,6-3 6-2
2026WTARome125,wta,2026-07-13,Clay,R32,267439,Teodora Kostovic,SRB,221411,Jennifer Ruggeri,ITA,6-2 6-3
2026WTARome125,wta,2026-07-13,Clay,SF,214459,Lucia Bronzetti,ITA,215572,Nuria Brancaccio,ITA,6-4 5-7 6-0
2026WTARome125,wta,2026-07-13,Clay,SF,215936,Francesca Jones,GBR,203354,Martina Trevisan,ITA,2-6 6-1 6-1
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,F,210506,Alex Michelsen,USA,207985,Jacob Fearnley,GBR,7-6(4) 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,105985,Darian King,BAR,212235,Noah Zamora,USA,6-1 7-5
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,111578,Stefan Kozlov,USA,210672,Leo Vithoontien,JPN,4-6 6-1 6-2
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,135753,Patrick Maloney,USA,105655,Hiroki Moriya,JPN,6-3 7-6(9)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,200632,Evan Zhu,USA,209079,Samir Banerjee,USA,6-1 7-6(2)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,201987,Masamichi Imamura,JPN,210370,James Tracy,USA,6-4 3-6 6-1
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,202290,Dhakshineswar Suresh,IND,207738,Brandon Perez,VEN,6-4 6-2
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,208854,Aidan Mayo,USA,132052,Christian Langmo,USA,4-6 7-5 6-2
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,210044,Bruno Kuzuhara,USA,209936,Lorenzo Claverie,ITA,4-6 6-4 7-6(6)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,210478,Sebastian Gorzny,USA,209088,Quinn Vandecasteele,USA,6-3 7-6(8)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,212405,Gavin Young,USA,210196,Richard Biagiotti,DEN,6-3 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q1,212837,Roger Pascual Ferra,ESP,208386,Matt Kuhar,USA,6-1 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q2,200632,Evan Zhu,USA,135753,Patrick Maloney,USA,4-6 6-3 6-2
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q2,201987,Masamichi Imamura,JPN,105985,Darian King,BAR,7-5 6-1
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q2,209246,Alan Magadan,MEX,208854,Aidan Mayo,USA,7-6(3) 3-6 7-6(4)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q2,210044,Bruno Kuzuhara,USA,202290,Dhakshineswar Suresh,IND,6-7(5) 6-3 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q2,210478,Sebastian Gorzny,USA,212405,Gavin Young,USA,5-7 7-5 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,Q2,212837,Roger Pascual Ferra,ESP,111578,Stefan Kozlov,USA,6-4 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,QF,202290,Dhakshineswar Suresh,IND,211346,Andres Martin,USA,3-6 7-6(4) 7-6(6)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,QF,207985,Jacob Fearnley,GBR,200670,J J Wolf,USA,7-6(5) 4-6 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,QF,210116,Michael Zheng,USA,200443,Adam Walton,AUS,4-6 7-6(4) 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,QF,210506,Alex Michelsen,USA,210136,Mark Lajal,EST,6-3 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,200443,Adam Walton,AUS,106423,Thanasi Kokkinakis,AUS,2-6 6-3 7-6(3)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,200670,J J Wolf,USA,209409,Coleman Wong,HKG,6-3 7-5
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,202290,Dhakshineswar Suresh,IND,127339,Borna Gojo,CRO,6-2 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,207985,Jacob Fearnley,GBR,207729,Tristan Boyer,USA,6-4 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,210116,Michael Zheng,USA,209246,Alan Magadan,MEX,7-5 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,210136,Mark Lajal,EST,208010,Pablo Llamas Ruiz,ESP,6-2 4-6 7-6(5)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,210506,Alex Michelsen,USA,144750,Lloyd Harris,RSA,6-3 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R16,211346,Andres Martin,USA,212837,Roger Pascual Ferra,ESP,6-3 1-6 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,106423,Thanasi Kokkinakis,AUS,200632,Evan Zhu,USA,6-3 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,127339,Borna Gojo,CRO,210478,Sebastian Gorzny,USA,6-2 6-2
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,144750,Lloyd Harris,RSA,121411,Moez Echargui,TUN,6-4 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,200443,Adam Walton,AUS,209080,Blaise Bicknell,JAM,3-6 6-1 3-1 RET
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,200670,J J Wolf,USA,212256,Colton Smith,USA,7-6(1) 6-3
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,202290,Dhakshineswar Suresh,IND,126129,Billy Harris,GBR,6-2 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,207729,Tristan Boyer,USA,106071,Bernard Tomic,AUS,1-3 RET
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,207985,Jacob Fearnley,GBR,200329,Remy Bertola,SUI,6-4 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,208010,Pablo Llamas Ruiz,ESP,210044,Bruno Kuzuhara,USA,6-3 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,209246,Alan Magadan,MEX,111578,Stefan Kozlov,USA,3-6 6-1 7-6(4)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,209409,Coleman Wong,HKG,212958,Spencer Johnson,USA,6-2 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,210116,Michael Zheng,USA,209406,Abedallah Shelbayh,JOR,6-4 6-1
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,210136,Mark Lajal,EST,210464,Darwin Blanch,USA,6-4 5-7 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,210506,Alex Michelsen,USA,208854,Aidan Mayo,USA,6-3 6-7(4) 7-6(5)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,211346,Andres Martin,USA,208013,Dane Sweeny,AUS,4-6 6-3 7-6(6)
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,R32,212837,Roger Pascual Ferra,ESP,201987,Masamichi Imamura,JPN,6-1 6-1
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,SF,207985,Jacob Fearnley,GBR,210116,Michael Zheng,USA,6-3 6-4
2026BloomfieldHillsChallenger,atp,2026-07-20,Hard,SF,210506,Alex Michelsen,USA,202290,Dhakshineswar Suresh,IND,6-2 6-7(5) 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,F,202146,Luka Pavlovic,FRA,200188,Matteo Martineau,FRA,6-4 3-6 6-1
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,144970,Constantin Bittoun Kouzmine,FRA,211596,Yaroslav Demin,RUS,7-5 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,200014,Digvijaypratap Singh,IND,211628,Koki Matsuda,JPN,4-6 6-4 7-5
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,200297,Aziz Ouakaa,TUN,208297,Maxwell Mckennon,USA,6-2 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,202326,Ivan Marrero Curbelo,ESP,214154,Enrique Collar,ESP,6-4 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,207200,Cyril Vandermeersch,FRA,210721,Iliyan Radulov,BUL,6-3 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,207998,Takuya Kumasaka,JPN,213689,Asier Meneses Perny,ESP,6-2 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,208158,Dominik Palan,CZE,212827,Bernardo Munk Mesa,ESP,6-3 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,210668,Massimo Giunta,ITA,133794,S D Prajwal Dev,IND,6-4 7-6(4)
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,211324,Mitsuki Wei Kang Leong,MAS,132744,Alberto Barroso Campos,ESP,6-2 7-5
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,211651,Alexander Vasilev,BUL,132573,Luca Castelnuovo,SUI,6-4 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,212090,Sergio Callejon Hernando,ESP,208168,Nicolas Tepmahc,FRA,7-5 6-1
2026SegoviaChallenger,atp,2026-07-20,Hard,Q1,212831,Samuel Heredia,COL,208126,John Echeverria,ESP,6-4 7-6(3)
2026SegoviaChallenger,atp,2026-07-20,Hard,Q2,200014,Digvijaypratap Singh,IND,211651,Alexander Vasilev,BUL,6-3 3-6 6-1
2026SegoviaChallenger,atp,2026-07-20,Hard,Q2,202326,Ivan Marrero Curbelo,ESP,144970,Constantin Bittoun Kouzmine,FRA,2-6 7-6(8) 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,Q2,207200,Cyril Vandermeersch,FRA,200297,Aziz Ouakaa,TUN,6-3 6-1
2026SegoviaChallenger,atp,2026-07-20,Hard,Q2,207998,Takuya Kumasaka,JPN,212090,Sergio Callejon Hernando,ESP,6-3 7-6(1)
2026SegoviaChallenger,atp,2026-07-20,Hard,Q2,208158,Dominik Palan,CZE,211324,Mitsuki Wei Kang Leong,MAS,6-7(6) 6-4 7-5
2026SegoviaChallenger,atp,2026-07-20,Hard,Q2,210668,Massimo Giunta,ITA,212831,Samuel Heredia,COL,6-1 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,QF,200188,Matteo Martineau,FRA,207129,Yanki Erel,TUR,6-4 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,QF,200610,Oliver Crawford,GBR,208279,Alejandro Moro Canas,ESP,6-4 6-0
2026SegoviaChallenger,atp,2026-07-20,Hard,QF,202146,Luka Pavlovic,FRA,207368,Mert Alkaya,TUR,6-1 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,QF,202333,Keegan Smith,USA,210531,Paul Inchauspe,FRA,6-7(4) 7-6(2) 7-6(4)
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,200188,Matteo Martineau,FRA,106380,Gonzalo Villanueva,ARG,6-3 7-6(6)
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,200610,Oliver Crawford,GBR,211639,Alejo Sanchez Quilez,ESP,6-4 7-6(6)
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,202146,Luka Pavlovic,FRA,212044,Yi Zhou,CHN,6-4 7-6(6)
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,202333,Keegan Smith,USA,208605,Mario Gonzalez Fernandez,ESP,6-4 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,207129,Yanki Erel,TUR,208158,Dominik Palan,CZE,3-6 7-6(11) 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,207368,Mert Alkaya,TUR,117361,Akira Santillan,AUS,6-2 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,208279,Alejandro Moro Canas,ESP,202326,Ivan Marrero Curbelo,ESP,6-3 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,R16,210531,Paul Inchauspe,FRA,202147,Florent Bax,FRA,7-5 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,106380,Gonzalo Villanueva,ARG,125802,Ilya Ivashka,BLR,6-3 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,117361,Akira Santillan,AUS,202400,Alastair Gray,GBR,2-6 6-2 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,200188,Matteo Martineau,FRA,144970,Constantin Bittoun Kouzmine,FRA,6-4 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,200610,Oliver Crawford,GBR,207704,Alex Marti Pujolras,ESP,6-3 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,202146,Luka Pavlovic,FRA,207998,Takuya Kumasaka,JPN,3-6 6-1 6-2
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,202147,Florent Bax,FRA,200385,Dan Added,FRA,6-2 6-1
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,202326,Ivan Marrero Curbelo,ESP,106057,Facundo Mena,ARG,6-4 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,202333,Keegan Smith,USA,200014,Digvijaypratap Singh,IND,7-6(4) 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,207129,Yanki Erel,TUR,200672,Sergey Fomin,UZB,6-2 3-6 7-6(8)
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,207368,Mert Alkaya,TUR,126663,Juan Pablo Ficovich,ARG,6-3 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,208158,Dominik Palan,CZE,209407,Max Basing,GBR,3-6 6-3 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,208279,Alejandro Moro Canas,ESP,210668,Massimo Giunta,ITA,7-6(4) 5-7 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,208605,Mario Gonzalez Fernandez,ESP,101495,Miguel Tobon,COL,6-7(3) 6-3 7-6(2)
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,210531,Paul Inchauspe,FRA,207200,Cyril Vandermeersch,FRA,6-1 3-0 RET
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,211639,Alejo Sanchez Quilez,ESP,211577,Antoine Ghibaudo,FRA,6-3 6-3
2026SegoviaChallenger,atp,2026-07-20,Hard,R32,212044,Yi Zhou,CHN,126107,Michael Geerts,BEL,6-1 6-4
2026SegoviaChallenger,atp,2026-07-20,Hard,SF,200188,Matteo Martineau,FRA,200610,Oliver Crawford,GBR,6-3 5-7 7-6(4)
2026SegoviaChallenger,atp,2026-07-20,Hard,SF,202146,Luka Pavlovic,FRA,202333,Keegan Smith,USA,6-2 7-6(3)
2026TampereChallenger,atp,2026-07-20,Clay,F,212309,Diego Dedura Palomero,GER,202261,Otto Virtanen,FIN,6-3 6-7(3) 6-3
2026TampereChallenger,atp,2026-07-20,Clay,Q1,106220,Dimitar Kuzmanov,BUL,200457,Jannik Opitz,GER,7-5 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q1,126125,Maxime Janvier,FRA,211355,Oskar Brostrom Poulsen,DEN,7-5 7-6(4)
2026TampereChallenger,atp,2026-07-20,Clay,Q1,126609,Patrik Niklas Salminen,FIN,202398,Michael Vrbensky,CZE,7-6(2) 6-7(2) 6-4
2026TampereChallenger,atp,2026-07-20,Clay,Q1,127108,Igor Ribeiro Marcondes,BRA,213048,Alan Wazny,POL,7-5 4-6 6-0
2026TampereChallenger,atp,2026-07-20,Clay,Q1,144821,Genaro Alberto Olivieri,ARG,213127,Jeri Lassila,FIN,6-1 6-1
2026TampereChallenger,atp,2026-07-20,Clay,Q1,144923,Louis Wessels,GER,212478,William Rejchtman Vinciguerra,SWE,6-4 6-1
2026TampereChallenger,atp,2026-07-20,Clay,Q1,208253,Niels Visker,NED,209267,Vesa Ahti,FIN,6-3 4-6 6-4
2026TampereChallenger,atp,2026-07-20,Clay,Q1,209937,Giorgio Tabacco,ITA,209204,Iiro Vasa,FIN,6-2 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q1,210223,Leonardo Rossi,ITA,208855,Christopher Papa,USA,6-2 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q1,210505,Marcel Zielinski,POL,210328,Matt Ponchet,FRA,7-6(4) 7-6(3)
2026TampereChallenger,atp,2026-07-20,Clay,Q1,210602,Peetu Pohjola,FIN,206467,Federico Arnaboldi,ITA,1-6 6-4 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q1,213001,Mika Petkovic,GER,214053,Felix Alopaeus,FIN,6-4 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q2,106220,Dimitar Kuzmanov,BUL,126125,Maxime Janvier,FRA,6-0 6-1
2026TampereChallenger,atp,2026-07-20,Clay,Q2,127108,Igor Ribeiro Marcondes,BRA,210223,Leonardo Rossi,ITA,7-5 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q2,144821,Genaro Alberto Olivieri,ARG,210505,Marcel Zielinski,POL,6-2 6-2
2026TampereChallenger,atp,2026-07-20,Clay,Q2,144923,Louis Wessels,GER,210602,Peetu Pohjola,FIN,6-0 6-3
2026TampereChallenger,atp,2026-07-20,Clay,Q2,208253,Niels Visker,NED,126609,Patrik Niklas Salminen,FIN,6-3 7-6(5)
2026TampereChallenger,atp,2026-07-20,Clay,Q2,213001,Mika Petkovic,GER,209937,Giorgio Tabacco,ITA,7-6(1) 6-2
2026TampereChallenger,atp,2026-07-20,Clay,QF,202261,Otto Virtanen,FIN,202260,Henri Squire,GER,5-2 RET
2026TampereChallenger,atp,2026-07-20,Clay,QF,206904,Gauthier Onclin,BEL,210167,Tom Gentzsch,GER,6-2 6-7(5) 6-3
2026TampereChallenger,atp,2026-07-20,Clay,QF,209874,Maks Kasnikowski,POL,210558,Hynek Barton,CZE,5-7 6-4 7-5
2026TampereChallenger,atp,2026-07-20,Clay,QF,212309,Diego Dedura Palomero,GER,127108,Igor Ribeiro Marcondes,BRA,6-2 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R16,127108,Igor Ribeiro Marcondes,BRA,209849,Sascha Gueymard Wayenburg,FRA,6-7(5) 7-6(2) 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R16,202260,Henri Squire,GER,208364,Franco Roncadelli,URU,6-3 6-3
2026TampereChallenger,atp,2026-07-20,Clay,R16,202261,Otto Virtanen,FIN,106220,Dimitar Kuzmanov,BUL,6-4 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R16,206904,Gauthier Onclin,BEL,208253,Niels Visker,NED,6-2 7-6(6)
2026TampereChallenger,atp,2026-07-20,Clay,R16,209874,Maks Kasnikowski,POL,144814,Eero Vasa,FIN,6-3 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R16,210167,Tom Gentzsch,GER,210119,Andrej Nedic,BIH,4-6 6-2 6-0
2026TampereChallenger,atp,2026-07-20,Clay,R16,210558,Hynek Barton,CZE,211451,Gilles Arnaud Bailly,BEL,6-3 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R16,212309,Diego Dedura Palomero,GER,207815,Guido Ivan Justo,ARG,6-4 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R32,106220,Dimitar Kuzmanov,BUL,206307,Joao Lucas Reis Da Silva,BRA,6-1 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R32,127108,Igor Ribeiro Marcondes,BRA,210631,Linus Lagerbohm,FIN,4-6 6-4 6-3
2026TampereChallenger,atp,2026-07-20,Clay,R32,144814,Eero Vasa,FIN,207663,Nikolas Sanchez Izquierdo,ESP,7-6(3) 4-6 6-0
2026TampereChallenger,atp,2026-07-20,Clay,R32,202260,Henri Squire,GER,213001,Mika Petkovic,GER,6-2 7-6(3)
2026TampereChallenger,atp,2026-07-20,Clay,R32,202261,Otto Virtanen,FIN,208046,Pedro Boscardin Dias,BRA,4-6 7-6(3) 6-3
2026TampereChallenger,atp,2026-07-20,Clay,R32,206904,Gauthier Onclin,BEL,207213,Duje Ajdukovic,CRO,7-6(13) 6-1
2026TampereChallenger,atp,2026-07-20,Clay,R32,207815,Guido Ivan Justo,ARG,144821,Genaro Alberto Olivieri,ARG,6-3 6-1
2026TampereChallenger,atp,2026-07-20,Clay,R32,208253,Niels Visker,NED,209875,Alex Barrena,ARG,6-2 6-3
2026TampereChallenger,atp,2026-07-20,Clay,R32,208364,Franco Roncadelli,URU,213619,Oskari Paldanius,FIN,7-5 7-6(5)
2026TampereChallenger,atp,2026-07-20,Clay,R32,209849,Sascha Gueymard Wayenburg,FRA,149282,Nicolai Budkov Kjaer,NOR,7-6(4) 6-3
2026TampereChallenger,atp,2026-07-20,Clay,R32,209874,Maks Kasnikowski,POL,144923,Louis Wessels,GER,6-2 6-1
2026TampereChallenger,atp,2026-07-20,Clay,R32,210119,Andrej Nedic,BIH,111576,Sumit Nagal,IND,6-1 7-6(2)
2026TampereChallenger,atp,2026-07-20,Clay,R32,210167,Tom Gentzsch,GER,209898,Dali Blanch,USA,6-7(3) 7-5 6-4
2026TampereChallenger,atp,2026-07-20,Clay,R32,210558,Hynek Barton,CZE,208540,Inaki Montes De La Torre,ESP,6-3 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R32,211451,Gilles Arnaud Bailly,BEL,123755,Daniel Elahi Galan,COL,7-6(4) 6-2
2026TampereChallenger,atp,2026-07-20,Clay,R32,212309,Diego Dedura Palomero,GER,106044,Nicolas Kicker,ARG,6-4 6-4
2026TampereChallenger,atp,2026-07-20,Clay,SF,202261,Otto Virtanen,FIN,209874,Maks Kasnikowski,POL,6-2 6-2
2026TampereChallenger,atp,2026-07-20,Clay,SF,212309,Diego Dedura Palomero,GER,206904,Gauthier Onclin,BEL,6-2 2-6 7-6(2)
2026WTAPalermo125,wta,2026-07-20,Clay,F,215936,Francesca Jones,GBR,211539,Fiona Ferro,FRA,6-0 4-6 7-6(6)
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,202688,Isabella Shinikova,BUL,213771,Rasheeda Mcadoo,USA,6-4 6-4
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,210847,Miriana Tona,ITA,214919,Dalila Spiteri,ITA,W/O
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,213779,Raluka Serban,CYP,264130,Anastasia Bertacchi,ITA,5-7 6-4 6-0
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,216095,Mina Hodzic,GER,201399,Emily Webley Smith,GBR,6-2 6-1
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,221004,Amarissa Kiara Toth,HUN,239156,Lucija Ciric Bagaric,CRO,W/O
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,231625,Noemi Basiletti,ITA,221258,Laura Boehner,GER,6-2 6-2
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,245077,Yelyzaveta Kotliar,UKR,223415,Federica Urgesi,ITA,W/O
2026WTAPalermo125,wta,2026-07-20,Clay,Q1,260913,Yufei Ren,CHN,270266,Carla Giambelli,ITA,5-7 6-4 6-3
2026WTAPalermo125,wta,2026-07-20,Clay,Q2,216095,Mina Hodzic,GER,245077,Yelyzaveta Kotliar,UKR,7-6(0) 7-6(6)
2026WTAPalermo125,wta,2026-07-20,Clay,Q2,221004,Amarissa Kiara Toth,HUN,213779,Raluka Serban,CYP,6-1 1-0 RET
2026WTAPalermo125,wta,2026-07-20,Clay,Q2,231625,Noemi Basiletti,ITA,202688,Isabella Shinikova,BUL,7-5 6-0
2026WTAPalermo125,wta,2026-07-20,Clay,Q2,260913,Yufei Ren,CHN,210847,Miriana Tona,ITA,6-0 6-3
2026WTAPalermo125,wta,2026-07-20,Clay,QF,211539,Fiona Ferro,FRA,216095,Mina Hodzic,GER,6-2 6-0
2026WTAPalermo125,wta,2026-07-20,Clay,QF,214459,Lucia Bronzetti,ITA,236956,Yasmine Kabbaj,MAR,6-3 2-6 6-0
2026WTAPalermo125,wta,2026-07-20,Clay,QF,215936,Francesca Jones,GBR,221411,Jennifer Ruggeri,ITA,4-6 6-3 6-2
2026WTAPalermo125,wta,2026-07-20,Clay,QF,260581,Alevtina Ibragimova,RUS,216262,Clara Burel,FRA,3-6 7-6(5) 6-4
2026WTAPalermo125,wta,2026-07-20,Clay,R16,211539,Fiona Ferro,FRA,222965,Erika Andreeva,RUS,6-4 6-3
2026WTAPalermo125,wta,2026-07-20,Clay,R16,214459,Lucia Bronzetti,ITA,214919,Dalila Spiteri,ITA,6-4 6-4
2026WTAPalermo125,wta,2026-07-20,Clay,R16,215936,Francesca Jones,GBR,214480,Miriam Bianca Bulgaru,ROU,6-3 6-2
2026WTAPalermo125,wta,2026-07-20,Clay,R16,216095,Mina Hodzic,GER,231625,Noemi Basiletti,ITA,6-3 2-6 6-2
2026WTAPalermo125,wta,2026-07-20,Clay,R16,216262,Clara Burel,FRA,223415,Federica Urgesi,ITA,W/O
2026WTAPalermo125,wta,2026-07-20,Clay,R16,221411,Jennifer Ruggeri,ITA,236957,Lola Radivojevic,SRB,7-5 4-6 6-4
2026WTAPalermo125,wta,2026-07-20,Clay,R16,236956,Yasmine Kabbaj,MAR,202493,Ekaterine Gorgodze,GEO,7-5 6-2
2026WTAPalermo125,wta,2026-07-20,Clay,R16,260581,Alevtina Ibragimova,RUS,214254,Alice Rame,FRA,6-0 6-4
