player_id,hand,dob,ioc,height
220812,U,20011008,RSA,
220813,U,20000201,RSA,
220814,U,20020314,RSA,
220815,U,20010926,RSA,
220816,U,20021212,RSA,
220817,U,20020126,RSA,
220818,U,19990722,ARG,
220819,U,20020220,COL,
220820,U,20020420,COL,
220821,R,20020302,COL,
220822,U,20010111,SRB,
220823,L,20010612,IND,
220824,U,20000304,IND,
220825,R,20030308,IND,
220826,U,20010622,PAR,
220827,U,20030103,ITA,
220828,U,20021015,ITA,
220829,U,20011215,FRA,
220830,U,20001226,VEN,
220831,U,20030613,BRA,
220832,U,20020202,BRA,
220833,U,20021007,BRA,
220834,U,20001026,CRC,
220835,U,20030315,ECU,
220836,R,19890804,USA,
220837,R,20001016,ECU,
220838,U,20020823,ECU,
220839,L,20000807,ECU,
220840,U,20010105,ECU,
220841,U,20010812,IND,
220842,U,20011212,IND,
220843,R,20000209,IND,
220844,U,20010129,PAR,
220845,U,20010129,PAR,
220846,U,20020208,CZE,
220847,U,20020928,CZE,
220848,R,20010717,CZE,
220849,U,20030716,BOL,
220850,U,20020604,BOL,
220851,U,20020223,BOL,
220852,U,20020930,BOL,
220853,U,20000228,USA,
220854,U,20000921,USA,
220855,U,19920222,MEX,
220856,U,19930716,USA,
220857,U,19950607,USA,
220858,U,20001007,JPN,
220859,U,19960822,JPN,
220860,U,20020824,JPN,
220861,R,20010725,JPN,
220862,U,19980421,SRI,
220863,R,19990809,IND,
220864,R,20001202,UZB,
220865,R,20030416,GER,
220866,R,20001231,CZE,
220867,U,20010416,ITA,
220868,U,20020705,ITA,
220869,U,20020615,ROU,
220870,U,20000428,ITA,
220871,U,20030606,ITA,
220872,U,19960409,USA,
220873,U,19950719,USA,
220874,R,19991109,SRB,
220875,R,20011010,BEL,
220876,U,20010623,POL,
220877,U,20011209,POL,
220878,U,19991121,POL,
220879,U,20021016,USA,
220880,U,20000615,SVK,
220881,R,19930815,USA,
220882,U,20000623,USA,
220883,U,20010722,USA,
220884,U,20010314,USA,
220885,U,20000113,USA,
220886,U,20010801,USA,
220887,U,20030321,USA,
220888,U,20030902,USA,
220889,U,20001109,USA,
220890,U,20001121,CAN,
220891,R,20021204,USA,
220892,U,19980110,GER,
220893,U,19971023,USA,
220894,U,19961205,SWE,
220895,U,19930127,LAT,
220896,U,19931129,LAT,
220897,R,19980403,SVK,
220898,U,20010223,USA,
220899,U,20010608,RUS,
220900,U,20010503,RUS,
220901,U,20020111,RUS,
220902,R,20010427,BIH,
220903,U,19990706,JPN,
220904,U,20010719,AUS,
220905,R,20010723,AUS,
220906,U,20011217,GER,
220907,U,19990909,ITA,
220908,U,20000409,CZE,
220909,U,20000216,CZE,
220910,U,20000516,CZE,
220911,U,20010917,CZE,
220912,R,19980323,SRB,
220913,U,19980603,MNE,
220914,R,20010218,BUL,
220915,U,20011022,BUL,
220916,R,20000314,ESP,
220917,U,20010731,ESP,
220918,R,20020725,CZE,
220919,U,20010719,CZE,
220920,U,20000331,ESP,
220921,U,20010413,UKR,
220922,U,20000206,UKR,
220923,R,20010913,UKR,
220924,U,20010418,UKR,
220925,R,20011128,ARG,
220926,U,20010804,ARG,
220927,U,19980117,ARG,
220928,U,20030330,ARG,
220929,U,19990104,ARG,
220930,U,20010505,HUN,
220931,U,20001120,HUN,
220932,U,20000407,THA,
220933,U,20020521,ESP,
220934,U,20000607,FRA,
220935,U,19990302,FRA,
220936,U,20000119,ITA,
220937,U,20000616,RUS,
220938,U,20021005,GBR,
220939,U,20010515,SWE,
220940,U,19980413,DEN,
220941,U,20010708,SWE,
220942,U,20020604,SWE,
220943,U,20030616,SWE,
220944,U,20020125,GER,
220945,U,20001104,LUX,
220946,U,20030504,LUX,
220947,U,19980807,CHN,
220948,U,20020217,TUR,
220949,U,20020524,TUR,
220950,U,20030414,MAR,
220951,U,20010620,MEX,
220952,R,19991230,KAZ,
220953,U,20011128,RUS,
220954,U,19991024,ESP,
220955,U,20010613,NOR,
220956,U,20010516,GER,
220957,R,20000711,NED,
220958,R,20020412,ESP,
220959,R,19981125,ESP,
220960,U,19930523,IND,
220961,U,20010510,UKR,
220962,U,20030921,AUT,
220963,U,19990830,CHI,
220964,U,20001204,ARG,
220965,R,20020121,SVK,
220966,R,20020308,POL,
220967,U,20000318,POR,
220968,U,20020526,POR,
220969,U,20010604,BLR,
220970,R,19970221,BLR,
220971,U,20000202,BLR,
220972,R,20010420,ITA,
220973,U,20000608,GBR,
220974,U,20030628,COL,
220975,U,20000513,COL,
220976,U,20020620,ITA,
220977,L,19990914,DEN,
220978,R,20010221,RUS,
220979,U,20010412,IND,
220980,U,20010908,VEN,
220981,U,20020110,ITA,
220982,U,20010103,CHI,
220983,U,20020103,CHI,
220984,U,20030804,BRA,
220985,U,19991216,BRA,
220986,U,20020713,BRA,
220987,R,20020514,BRA,
220988,U,20000103,IND,
220989,R,20000404,USA,
220990,R,20010308,MRN,
220991,R,19910507,SUI,
220992,R,20020216,GUD,
220993,U,20030719,FRA,
220994,U,19860725,FRA,
220995,U,19990822,GER,
220996,U,20040120,ESP,
220997,R,20010123,JPN,
220998,U,20030811,GER,
220999,U,20010205,ESP,
221000,U,20020509,ITA,
221001,U,20011120,ESP,
221002,R,20011121,VEN,
221003,U,20010303,BEL,
221004,U,20030210,HUN,
221005,R,20000411,AUT,
221006,R,19980321,ITA,
221007,U,20020131,SVK,
221008,U,19990516,POL,
221009,U,20000519,ITA,
221010,U,20010609,ITA,
221011,U,20000523,ESP,
221012,R,20021008,CHN,
221013,U,20020405,AUT,
221014,R,20020707,MLT,
221015,U,20000922,SUI,
221016,U,20010221,FRA,
221017,R,19850715,ITA,
221018,R,20020704,FRA,
221019,U,20010304,NED,
221020,R,20030617,USA,
221021,U,20020511,USA,
221022,U,20020409,GER,
221023,U,20020425,USA,
221024,R,20011103,USA,
221025,U,20010506,FRA,
221026,U,20011013,AUS,
221027,R,20031110,AUS,
221028,U,20020311,AUS,
221029,U,20000429,BRA,
221030,U,20030516,BRA,
221031,U,20031119,ITA,
221032,U,20010412,ITA,
221033,R,20010519,SWE,
221034,U,20010606,GRE,
221035,U,19990621,JPN,
221036,U,19990812,JPN,
221037,R,20020615,IND,
221038,U,20010216,IND,
221039,R,20030503,FRA,
221040,R,20030911,ITA,
221041,U,19950811,GBR,
221042,U,20000918,USA,
221043,U,20020612,RUS,
221044,U,20000615,GBR,
221045,R,20030108,AUS,
221046,R,19960127,AUS,
221047,U,19950223,PHI,
221048,U,20020310,SWE,
221049,U,19950930,NED,
221050,U,19910714,SRB,
221051,U,19970121,JPN,
221052,R,20021227,FRA,
221053,R,20030505,GRE,
221054,R,20021113,GBR,175
221055,R,20011024,GER,
221056,U,20020726,USA,
221057,R,19950909,USA,
221058,U,19961028,RUS,
221059,U,20020206,RUS,
221060,U,20030429,KAZ,
221061,U,19920304,JPN,
221062,U,20000407,SUI,
221063,U,20020422,ARG,
221064,R,20030202,ARG,
221065,U,19960815,ARG,
221066,U,20001109,USA,
221067,U,20000321,USA,
221068,U,20020607,USA,
221069,R,20030313,ITA,
221070,R,19991230,USA,
221071,U,20000325,CHN,
221072,R,20001010,USA,
221073,R,20010121,RUS,
221074,R,20010803,RUS,
221075,U,20020101,TUR,
221076,U,20030701,ISR,
221077,R,20030512,ISR,
221078,U,19990301,THA,
221079,U,19970716,JPN,
221080,U,20000519,JPN,
221081,U,19960529,JPN,
221082,U,20021017,USA,
221083,U,20010531,EGY,
221084,U,20021027,SWE,
221085,L,20000711,SWE,
221086,R,20011217,RUS,
221087,U,20011221,HUN,
221088,R,20010108,SVK,
221089,R,20010701,IND,
221090,U,19971107,USA,
221091,U,19991217,USA,
221092,U,20000427,TTO,
221093,U,19991018,USA,
221094,R,19960713,USA,
221095,U,19971009,KOR,
221096,R,20031205,CHN,
221097,U,20000822,ITA,
221098,U,20020103,ESP,
221099,U,20001017,JPN,
221100,U,20020413,USA,
221101,U,20030725,RUS,
221102,U,20020703,UZB,
221103,R,20040313,USA,175
221104,U,20020925,USA,
221105,U,19981204,SGP,
221106,U,20010729,SGP,
221107,U,19980911,GER,
221108,U,20000719,SRB,
221109,U,20030521,KOR,
221110,U,20020901,CHN,
221111,U,20010127,POR,
221112,R,20040127,ISR,
221113,U,20020320,RUS,
221114,U,20030423,UKR,
221115,U,19990330,USA,
221116,R,20030810,BLR,
221117,U,20030325,BLR,
221118,U,20011227,BLR,
221119,R,20000921,RUS,183
221120,U,20020611,USA,
221121,U,20010614,SLO,
221122,R,19970120,ESP,
221123,U,20030528,UZB,
221124,R,20010803,JPN,
221125,U,20010307,AUS,
221126,U,20010818,SGP,
221127,U,20021002,USA,
221128,U,20010724,CAN,
221129,U,20011101,JPN,
221130,U,20030701,CAN,
221131,U,19980130,USA,
221132,U,20000121,KOR,
221133,U,19990520,KOR,
221134,U,20020126,POR,
221135,U,20010710,ESP,
221136,U,20011109,CZE,
221137,U,19980208,GER,
221138,U,19930427,ITA,
221139,U,20020707,SLO,
221140,U,20011022,SLO,
221141,U,19990405,JPN,174
221142,U,20030320,GBR,
221143,U,20030608,USA,
221144,U,20030404,ESP,
221145,U,20010120,AUS,
221146,R,19960521,USA,
221147,U,20010403,CAN,
221148,U,20000618,USA,
221149,U,20011009,CZE,
221150,U,20021211,SVK,
221151,L,20001204,SLO,
221152,U,20020715,SUI,
221153,U,20020905,SUI,
221154,U,20010721,SVK,
221155,U,19970819,SUI,
221156,U,19960903,SUI,
221157,U,20010425,FRA,
221158,U,20021110,CRO,
221159,U,20030713,SUI,
221160,U,20020907,SUI,
221161,U,20020922,SUI,
221162,U,20010701,HKG,
221163,U,20020804,HKG,
221164,R,20040407,POR,
221165,R,20000816,CAN,
221166,U,20010426,FRA,
221167,U,20010715,ROU,
221168,U,20020730,ROU,
221169,U,20020212,ROU,
221170,U,20000514,BEL,
221171,U,19950901,USA,
221172,R,20010615,GER,
221173,R,20010327,NZL,172
221174,U,20031224,SUI,
221175,R,20010506,SRB,
221176,U,20020619,KAZ,
221177,U,20020115,KAZ,
221178,R,20020126,RUS,
221179,U,20020327,KAZ,
221180,U,20030331,KAZ,
221181,U,20020325,CHN,
221182,R,20030619,ROU,
221183,U,20040308,ROU,
221184,R,20001103,ROU,
221185,U,20020208,CAN,
221186,U,20010220,AUS,
221187,R,20030529,INA,
221188,U,20010213,INA,
221189,U,20010213,INA,
221190,R,20030131,GER,170
221191,R,20010322,FRA,
221192,U,20010703,FRA,
221193,R,20010929,FRA,
221194,R,20030304,FRA,
221195,U,20011001,GRE,
221196,R,20011207,BEL,
221197,R,20030502,ESP,
221198,U,19990729,GUD,
221199,U,20020620,HUN,
221200,U,20000521,NOR,
221201,U,20030424,NOR,
221202,U,20040708,USA,
221203,U,20011218,RUS,
221204,U,20010121,EST,
221205,R,20020221,EST,
221206,U,20020412,LAT,
221207,R,20010625,LAT,
221208,U,20010621,RUS,
221209,U,20020118,RUS,
221210,U,20030328,RUS,
221211,R,20010812,GEO,
221212,R,20000428,CZE,
221213,U,20031024,ESP,
221214,U,20030820,CZE,
221215,U,20020306,RUS,
221216,U,20010303,RUS,
221217,R,20030213,GER,
221218,U,20001110,CHN,
221219,U,20020830,CZE,
221220,U,20010201,USA,
221221,U,20020918,USA,
221222,U,20001215,FIN,
221223,R,20001006,CAN,
221224,U,20001107,ITA,
221225,U,20020207,IRL,
221226,U,20030417,IRL,
221227,U,19980829,IRL,
221228,U,20010226,GBR,
221229,L,20020628,JPN,
221230,U,20020418,VIN,
221231,R,20020808,USA,
221232,R,20010423,HON,
221233,R,20000906,ESA,
221234,U,20030519,ESA,
221235,R,20011222,GUA,
221236,R,20030604,UZB,
221237,R,20031118,UZB,
221238,U,20020506,RUS,
221239,U,19960112,USA,
221240,R,19930811,USA,
221241,R,19940706,USA,
221242,L,20020723,ECU,
221243,R,20010419,POL,
221244,U,20010614,KOR,
221245,R,20030110,RUS,
221246,U,20030601,RUS,
221247,R,19960215,RUS,
221248,U,20020520,KOR,
221249,U,20020107,KOR,
221250,U,19991003,KOR,
221251,U,20001215,ROU,
221252,U,19981209,HUN,
221253,U,20000724,SVK,
221254,U,20000513,SUI,
221255,U,20011106,NED,
221256,U,19990531,BEL,
221257,R,20020429,AUT,
221258,U,20010730,GER,
221259,U,20040330,GER,
221260,U,20000703,SRB,
221261,U,19990924,SLO,
221262,U,20000706,BRA,
221263,U,20001109,ARG,
221264,R,20000528,JPN,
221265,U,20010824,JPN,
221266,U,19910428,JPN,
221267,U,20010421,KOR,
221268,U,20030327,KOR,
221269,U,20010621,KOR,
221270,U,20020528,KOR,
221271,U,20040724,KOR,
221272,U,19940324,KOR,
221273,U,20030128,KOR,
221274,U,20010401,TUN,
221275,R,20000128,IND,
221276,U,20040709,THA,
221277,U,20021016,THA,
221278,U,20030824,RUS,
221279,U,20000707,UKR,
221280,U,20020107,ITA,
221281,U,20010110,GER,
221282,U,20000314,AUT,
221283,U,20010329,BIH,
221284,U,19920629,CZE,
221285,U,20011014,POR,
221286,U,20020416,ESP,
221287,U,19960522,RUS,
221288,U,20030102,ESP,
221289,U,20040617,PAR,
221290,U,20040711,GBR,
221291,R,19930423,USA,
221292,U,20020817,ARM,
221293,U,20020215,KAZ,
221294,U,20020103,RUS,
221295,R,19971020,IND,
221296,U,20020718,CHN,
221297,U,20030411,USA,
221298,U,20000106,CHN,
221299,U,20030616,CHN,
221300,U,20030127,AUS,
221301,U,20010707,CHN,
221302,U,19990220,CHN,
221303,U,19981220,CHN,
221304,U,20010630,CHN,
221305,U,19990115,CHN,
221306,U,20010812,EGY,
221307,R,20030109,CZE,
221308,U,20000919,CZE,
221309,R,20001108,SVK,
221310,U,20030613,CZE,
221311,R,20020611,CZE,
221312,U,19970619,BEL,
221313,R,19980215,RUS,
221314,U,20030108,FRA,
221315,R,20020402,BUL,
221316,U,20001213,ESP,
221317,U,20010804,FRA,
221318,R,20020602,GER,
221319,U,20020209,ESP,
221320,R,20031031,SUI,
221321,U,20040401,FRA,
221322,U,20010210,FRA,
221323,U,20031008,UZB,
221324,U,20020819,RUS,
221325,U,20020212,RUS,
221326,U,20020514,KAZ,
221327,U,20010529,ITA,
221328,U,19990605,RUS,
221329,R,20030723,IND,
221330,U,20000719,ITA,
221331,U,20030717,ARG,
221332,U,20030630,PER,
221333,R,20040617,ARG,
221334,U,20020708,ARG,
221335,U,20021127,ARG,
221336,U,20010901,EGY,
221337,U,19990212,EGY,
221338,U,20020920,SWE,
221339,R,20000305,IND,
221340,U,20030309,AUT,
221341,R,20040224,TUR,
221342,U,20030408,SVK,
221343,R,20001215,URU,
221344,U,20001104,GBR,
221345,U,20000122,AUT,
221346,L,20011023,RUS,
221347,U,20030524,RUS,
221348,L,20020112,RUS,
221349,U,20020410,TUR,
221350,U,19990508,RUS,
221351,U,20001217,GER,
221352,U,20010531,RUS,
221353,U,20021213,GER,
221354,R,20030621,ITA,
221355,U,20001206,ITA,
221356,R,20021010,AUS,
221357,R,20020823,SWE,
221358,U,20021019,RUS,
221359,U,20021104,ISR,
221360,R,19941024,USA,
221361,U,20020326,JPN,
221362,U,20000502,JPN,
221363,U,20020312,ROU,
221364,U,20040108,BUL,
221365,R,20030118,BUL,
221366,U,20000608,BUL,
221367,U,20001113,BUL,
221368,U,19990106,ROU,
221369,U,20000430,SWE,
221370,U,20040121,UKR,
221371,R,20030328,UKR,
221372,U,19990830,JPN,
221373,U,20011013,JPN,
221374,U,19990801,USA,
221375,R,20021004,RUS,
221376,R,20001123,DEN,
221377,U,19960103,GER,
221378,U,20021209,AUT,
221379,R,20020922,TUR,
221380,R,20020716,UKR,
221381,U,19951226,CAN,
221382,U,20010807,SVK,
221383,U,20010705,ISR,
221384,U,20030410,ISR,
221385,U,20010623,GRE,
221386,U,20030331,SUI,
221387,U,20020306,POR,
221388,L,20020416,FRA,
221389,U,19980421,CHN,
221390,U,20010425,FRA,
221391,R,20000927,CAN,
221392,U,20011106,AUS,
221393,R,20030616,POR,
221394,U,20040316,SWE,
221395,R,20010407,RUS,
221396,U,20011215,USA,
221397,U,19980721,FRA,
221398,R,20020322,RUS,
221399,U,20031026,USA,
221400,U,20010409,NED,
221401,U,20010711,GBR,
221402,U,20040121,TUN,
221403,U,20040114,POR,
221404,U,20011227,AUT,
221405,L,20001117,ROU,
221406,R,20020527,RUS,
221407,L,20030113,RUS,
221408,U,20000118,FRA,
221409,U,19990521,SWE,
221410,U,20011111,SWE,
221411,R,20030723,ITA,
221412,U,20011026,GRE,
221413,U,20000421,USA,
221414,U,20040224,ARG,
221415,R,20020820,MEX,
221416,L,19941214,USA,
221417,U,20030610,MEX,
221418,R,20000302,MEX,
221419,U,20010428,MEX,
221420,U,20010204,MEX,
221421,U,20010615,USA,
221422,U,20021123,USA,
221423,U,20010924,USA,
221424,U,20020726,CHI,
221425,U,20030111,COL,
221426,R,20010323,COL,
221427,R,20010904,COL,
221428,U,20021205,COL,
221429,U,20020211,COL,
221430,U,20020312,COL,
221431,U,20021007,COL,
221432,U,20020211,ESP,
221433,U,20010324,USA,
221434,U,20040329,BLR,
221435,R,20000624,SRB,
221436,U,20010316,ITA,
221437,R,20000103,CRO,
221438,U,20020703,ITA,
221439,R,20000319,ITA,
221440,L,20020815,USA,
221441,R,20020815,USA,
221442,U,20021109,FRA,
221443,U,20000520,FRA,
221444,U,20000820,ARG,
221445,R,19881113,ARG,
221446,U,20030104,ARG,
221447,U,20030304,ARG,
221448,U,20010608,USA,
221449,U,20030424,ITA,
221450,R,20031223,RSA,
221451,R,20021125,RSA,
221452,U,19990325,GBR,
221453,U,20010422,ESP,
221454,U,20020629,ESP,
221455,U,20010823,ESP,
221456,U,20030819,ESP,
221457,U,20031128,ESP,
221458,U,20020201,ESP,
221459,U,20020717,ITA,
221460,U,20000809,USA,
221461,U,20000927,THA,
221462,U,20020904,RUS,
221463,U,20030831,CHN,
221464,R,20030225,SVK,
221465,R,20020823,ITA,
221466,R,20021207,IND,
221467,U,20030929,ITA,
221468,U,20030530,FRA,
221469,U,20030707,ITA,
221470,R,19960325,CYP,
221471,U,20030412,ITA,
221472,U,20021214,ITA,
221473,U,20040816,EGY,
221474,U,20030827,EGY,
221475,U,20020128,RSA,
221476,U,20010804,RSA,
221477,U,20010409,RSA,
221478,U,20010401,USA,
221479,U,20020429,RSA,
221480,R,20010225,CAN,
221481,U,19960421,JPN,
221482,U,20010123,RUS,
221483,U,19990123,FRA,
221484,U,19990405,ITA,
221485,R,19990805,FRA,
221486,U,20020206,FRA,
221487,U,20010105,CRO,
221488,U,20040713,ITA,
221489,U,20011122,GBR,
221490,U,20021101,ITA,
221491,R,20000414,FRA,
221492,U,20001206,UKR,
221493,U,20020422,BDI,
221494,U,19991228,GAB,
221495,U,20010411,GBR,
221496,R,20020209,FRA,
221497,U,20010623,LTU,
221498,U,20000724,GER,
221499,U,20010616,CRO,
221500,U,20010713,COL,
221501,R,20010327,COL,
221502,U,20030408,COL,
221503,U,20010703,COL,
221504,U,20020828,USA,
221505,U,20010420,COL,
221506,U,20020326,COL,
221507,U,20000107,USA,
221508,U,20000329,USA,
221509,U,20020227,USA,
221510,R,20000825,CAN,
221511,U,20010827,USA,
221512,R,20040611,USA,180
221513,U,19980302,ITA,
221514,U,20000909,ITA,
221515,U,20040523,RUS,
221516,R,19980410,CZE,
221517,U,20020316,ITA,
221518,R,19950117,BRA,
221519,U,19950626,USA,
221520,U,20021101,ESP,
221521,U,20030914,FIN,
221522,U,20030214,FRA,
221523,U,19990928,FIN,
221524,U,20011225,FRA,
221525,R,20020423,RUS,
221526,U,20000313,POL,
221527,U,20021002,BLR,
221528,R,20020418,ITA,
221529,U,19960920,JPN,
221530,U,20000902,IND,
221531,R,20011208,IND,
221532,U,20030306,AUT,
221533,U,20030127,THA,
221534,U,20021024,UKR,
221535,U,20040209,GER,
221536,U,20000804,GBR,
221537,R,20020315,ESP,
221538,U,20000308,SWE,
221539,U,20010128,CRO,
221540,U,20010809,NED,
221541,U,20021124,POR,
221542,U,20021005,ROU,
221543,R,19940420,GER,
221544,U,20000502,GER,
221545,U,20011127,ISR,
221546,U,20020105,ISR,
221547,U,20010304,ROU,
221548,U,20010824,ITA,
221549,U,19980615,FRA,
221550,U,19930304,ITA,
221551,U,19970406,RUS,
221552,U,19981002,FRA,
221553,U,19991111,ROU,
221554,R,19980604,USA,
221555,U,19991018,ITA,
221556,U,20010109,FIN,
221557,U,20010406,RUS,
221558,L,19960512,USA,
221559,U,19981122,USA,
221560,R,20020526,RUS,
221561,U,20000605,GER,
221562,U,19980212,TUR,
221563,U,20011201,SUI,
221564,U,20010227,GER,
221565,U,20010114,SWE,
221566,U,19991128,HUN,
221567,U,19971024,SVK,
221568,L,20030128,NED,
221569,R,20011025,CRO,
221570,R,20030312,GBR,
221571,U,20011025,RUS,
221572,U,20021024,ITA,
221573,U,20010510,ITA,
221574,U,20030325,ROU,
221575,U,20010925,NOR,
221576,U,19951001,INA,
221577,U,20021205,CZE,
221578,U,20020812,LAT,
221579,U,20020506,SWE,
221580,U,20010507,ESP,
221581,U,20021230,FRA,
221582,U,20010106,ESP,
221583,U,20020921,GER,
221584,R,20001202,JPN,
221585,U,19971230,USA,
221586,U,20030812,RSA,
221587,R,20001214,USA,
221588,U,20010603,JPN,
221589,U,20040325,CZE,
221590,U,19980913,IRI,
221591,U,20030620,RUS,
221592,U,20000621,GER,
221593,U,20020226,TUR,
221594,U,20000922,UNK,
221595,U,20021102,UNK,
221596,U,20031115,FRA,
221597,R,20030508,SUI,
221598,U,20020806,EGY,
221599,U,20030612,IRL,
221600,R,20010529,SUI,
221601,U,20031008,USA,
221602,U,20020622,UNK,
221603,U,19990314,SUI,
221604,U,20040212,RUS,
221605,U,20031226,RUS,
221606,U,20040109,UKR,
221607,R,20010307,MEX,
221608,U,20010304,SWE,
221609,U,19990815,SWE,
221610,U,19990924,ESP,
221611,U,20000508,MEX,
221612,U,20030516,RUS,
221613,U,20030123,UNK,
221614,U,20040125,ESP,
221615,R,20040726,TUN,
221616,U,20020709,KAZ,
221617,R,20020515,USA,
221618,U,20000322,COL,
221619,U,20000410,CZE,
221620,R,20010409,MEX,
221621,U,20010102,JPN,
221622,U,20011010,POR,
221623,U,20030812,ESP,
221624,U,20030731,USA,
221625,U,20030526,USA,
221626,R,20040618,CZE,
221627,R,20030427,USA,
221628,U,20020508,ECU,
221629,R,20030424,EGY,
221630,R,20000831,NOR,
221631,U,20030117,COL,
221632,U,20010507,ESP,
221633,U,20040218,USA,
221634,U,19960403,GER,
221635,U,20020618,ITA,
221636,U,19990418,ITA,
221637,U,19970320,FRA,
221638,U,19980319,NED,
221639,U,20010227,GER,
221640,U,19991028,SRB,
221641,R,20010801,BLR,
221642,U,20010108,RUS,
221643,R,20010124,RUS,
221644,R,20010123,RUS,
221645,R,19970913,UNK,
221646,R,20020613,RUS,
221647,U,20011014,RUS,
221648,U,20020205,BLR,
221649,U,20010725,GBR,
221650,U,19990624,POR,
221651,U,20010804,ITA,
221652,U,20020829,RUS,
221653,U,20020427,GER,
221654,U,20020926,KAZ,
221655,U,20020122,UNK,
221656,U,20020802,BLR,
221657,U,20030326,ITA,
221658,U,20001027,UNK,
221659,U,20010131,UNK,
221660,U,20021127,UKR,
221661,R,20011016,UNK,
221662,U,20010408,UNK,
221663,U,20010807,RUS,
221664,U,20011116,UKR,
221665,U,20021205,TPE,
221666,R,20021211,FRA,
221667,U,19970208,BEL,
221668,U,20030807,ISR,
221669,U,20020417,ESP,
221670,U,20000123,UNK,
221671,U,20021101,UNK,
221672,U,20000103,USA,
221673,U,20000407,IND,
221674,U,19981018,RSA,
221675,U,20030203,POR,
221676,R,20011129,ARG,
221677,U,19980427,JPN,
221678,U,20030828,UNK,
221679,U,20010622,EGY,
221680,U,19980722,SWE,
221681,U,20000420,ITA,
221682,U,20011219,FRA,
221683,U,20010618,SVK,
221684,R,20000312,BIH,
221685,U,20010723,AUT,
221686,R,20010226,FRA,
221687,R,20010102,CZE,
221688,U,20030405,RUS,
221689,U,19950201,USA,
221690,U,20010829,GBR,
221691,U,20010207,GBR,
221692,L,19961021,IND,
221693,U,20000323,SRB,
221694,U,20000503,AUS,
221695,R,20000619,ITA,
221696,U,19981203,GBR,
221697,U,20000602,UNK,
221698,U,20000826,UNK,
221699,U,20030911,TUR,
221700,U,20000510,USA,
221701,U,20000512,IND,
221702,U,20010509,ARG,
221703,U,20030807,EGY,
221704,U,20000505,AUT,
221705,R,20030809,PAR,
221706,R,20000417,ARG,
221707,U,20021110,UNK,
221708,U,20030303,ISR,
221709,U,20010516,UNK,
221710,U,20000823,POL,
221711,U,19980707,SUI,
221712,R,20010130,SWE,
221713,U,20021011,ROU,
221714,U,20020211,ROU,
221715,R,20020322,SRB,
221716,U,19991207,GBR,
221717,R,20030510,FRA,
221718,U,20020524,POR,
221719,U,19991214,SRB,
221720,R,19990327,RUS,
221721,U,20000409,RUS,
221722,U,19991206,MEX,
221723,R,20010325,ESP,
221724,U,19960402,ESP,
221725,U,20010522,ESP,
221726,R,19930203,RUS,
221727,U,20000929,SRB,
221728,U,20030414,ITA,
221729,U,20030118,USA,
221730,U,19990119,NED,
221731,R,20020213,ISR,
221732,U,20011118,ESP,
221733,U,20030129,CZE,
221734,R,20010722,UKR,
221735,U,19991013,RUS,
221736,U,20010105,JPN,
221737,R,20010919,GRE,
221738,U,20031216,LTU,
221739,U,19920724,NED,
221740,R,20020305,FRA,
221741,R,20020405,MDA,
221742,U,20021130,CZE,
221743,U,20040312,CZE,
221744,U,20010705,ESP,
221745,R,20020928,TPE,
221746,U,20040226,FRA,
221747,U,20020906,CZE,
221748,U,20020509,TPE,
221749,U,20011217,ESP,
221750,U,20020827,ITA,
221751,U,20020825,ITA,
221752,U,20040325,USA,
221753,U,20020708,USA,
221754,U,20040919,USA,
221755,R,19991029,RUS,
221756,U,19981220,GER,
221757,U,20010531,FIN,
221758,U,20030121,UKR,
221759,U,20020102,BEL,
221760,U,19960916,USA,
221761,U,20040911,AUS,
221762,R,19971002,AUS,
221763,L,19960615,FRA,
221764,U,20030427,TUN,
221765,U,20040514,FRA,
221766,U,20040325,UNK,
221767,U,20030603,TUN,
221768,U,20030817,GER,
221769,R,20010713,DEN,
221770,U,20000731,DEN,
221771,U,20000907,JPN,
221772,U,19970421,ITA,
221773,U,20000423,JPN,
221774,U,20030722,RUS,
221775,U,19790131,GER,
221776,U,20030219,TUN,
221777,R,20041006,TUN,
221778,U,20040807,SGP,
221779,U,20040826,SGP,
221780,U,20020818,SGP,
221781,U,20030709,SGP,
221782,U,20020723,FRA,
221783,U,20000419,URU,
221784,U,20010215,USA,
221785,U,20010815,JPN,
221786,U,20010410,RUS,
221787,U,20010227,KOR,
221788,U,20040211,TUR,
221789,L,20040817,USA,
221790,U,20040619,USA,
221791,R,20040402,IND,
221792,L,20040229,IND,
221793,U,20000315,IND,
221794,U,20020925,IND,
221795,U,20011116,POL,
221796,U,20001109,CHN,
221797,U,20020823,ESP,
221798,R,20031216,EGY,
221799,U,20020625,PUR,
221800,U,20020716,PUR,
221801,U,20000906,PUR,
221802,R,20000211,POC,
221803,U,20011221,POC,
221804,U,20010804,DEN,
221805,U,19980710,CRC,
221806,U,19991213,HON,
221807,U,19961126,URU,
221808,U,19990801,BAH,
221809,U,20000708,DOM,
221810,U,20000611,BAH,
221811,U,19991215,POC,
221812,U,19990525,SGP,
221813,U,20000508,SGP,
221814,U,19970808,ECU,
221815,U,20010714,CUB,
221816,R,20020622,URU,
221817,U,19970609,BAR,
221818,U,20011118,BAH,
221819,U,20010714,PAN,
221820,U,20000930,PAN,
221821,U,20020814,BAH,
221822,U,20000207,MAS,
221823,U,20011109,PAK,
221824,U,19980203,SGP,
221825,U,19970427,SGP,
