player_id,hand,dob,ioc,height
101832,R,19701222,MEX,180
101833,L,19701222,AUS,190
101834,R,19701227,USA,
101835,R,19710101,GER,188
101836,R,19710101,AUT,
101837,R,19710105,JPN,
101838,R,19710107,ARG,
101839,R,19710111,KOR,
101840,R,19710112,GUA,
101841,R,19710113,MKD,190
101842,R,19710116,ESP,
101843,R,19710116,ESP,188
101844,R,19710117,AUS,183
101845,R,19710118,GER,
101846,R,19710120,RSA,
101847,R,19710123,AUS,178
101848,R,19710124,RUS,
101849,R,19710126,ITA,178
101850,R,19710127,USA,
101851,R,19710129,GER,196
101852,R,19710130,GBR,
101853,R,19710131,KOR,
101854,R,19710203,USA,
101855,R,19710203,MON,
101856,R,19710205,ROU,
101857,R,19710207,AUS,178
101858,R,19710209,FRA,
101859,R,19710209,MEX,
101860,R,19710211,AUS,185
101861,L,19710214,AUT,185
101862,R,19710219,VEN,178
101863,R,19710223,ARG,
101864,R,19710225,NED,188
101865,R,19710227,CAN,183
101866,L,19710227,CZE,178
101867,R,19710228,ARG,
101868,L,19710301,BEL,203
101869,R,19710302,ESP,
101870,R,19710302,GER,
101871,R,19710303,USA,193
101872,R,19710305,USA,
101873,R,19710305,SUI,
101874,R,19710306,ROU,196
101875,R,19710306,BEL,
101876,R,19710306,ITA,175
101877,R,19710306,CZE,
101878,R,19710312,USA,
101879,R,19710314,KOR,
101880,R,19710316,GER,
101881,R,19710316,AUT,180
101882,R,19710317,KOR,
101883,R,19710318,RUS,
101884,R,19710318,GHA,
101885,L,19710318,AUS,190
101886,R,19710319,ISR,
101887,R,19710325,SLO,
101888,R,19710401,CZE,190
101889,R,19710402,AUS,178
101890,R,19710403,USA,188
101891,R,19710404,USA,
101892,R,19710405,GER,
101893,R,19710406,SUI,178
101894,R,19710407,CAN,
101895,R,19710410,AUS,175
101896,R,19710410,ITA,
101897,L,19710412,BRA,180
101898,R,19710414,USA,
101899,R,19710417,BEL,
101900,R,19710422,SWE,190
101901,R,19710423,USA,185
101902,L,19710425,FRA,180
101903,R,19710426,FRA,
101904,L,19710428,RSA,178
101905,R,19710503,USA,
101906,R,19710503,JPN,175
101907,R,19710504,USA,
101908,R,19710505,USA,
101909,R,19710507,SVK,
101910,R,19710507,SLO,
101911,R,19710510,ROU,
101912,R,19710510,CHI,183
101913,R,19710516,RSA,180
101914,R,19710522,GER,188
101915,R,19710524,JPN,
101916,R,19710525,BRA,
101917,R,19710527,RSA,188
101918,R,19710530,GER,
101919,R,19710607,GER,
101920,R,19710608,AUS,185
101921,R,19710608,AUT,
101922,R,19710612,ARG,
101923,R,19710612,BRA,
101924,R,19710613,ITA,185
101925,R,19710621,ITA,178
101926,L,19710623,RUS,183
101927,R,19710628,ESP,
101928,R,19710628,CUB,
101929,R,19710630,NED,180
101930,R,19710701,NED,
101931,R,19710701,GER,
101932,R,19710702,USA,190
101933,R,19710703,ESP,
101934,R,19710704,NED,185
101935,R,19710705,GBR,
101936,R,19710705,BEL,
101937,R,19710705,RSA,173
101938,R,19710714,POR,178
101939,R,19710719,TUR,
101940,R,19710719,EST,
101941,R,19710727,JPN,
101942,R,19710804,CAN,
101943,R,19710806,USA,
101944,R,19710807,CUB,
101945,R,19710807,FRA,188
101946,R,19710811,BUL,
101947,L,19710811,ITA,183
101948,R,19710812,USA,185
101949,R,19710821,ITA,
101950,R,19710821,ITA,
101951,R,19710822,FRA,
101952,R,19710826,GER,
101953,R,19710826,JPN,
101954,R,19710826,CHI,
101955,L,19710827,MEX,170
101956,R,19710904,BAH,190
101957,R,19710904,BUL,
101958,R,19710907,FRA,185
101959,R,19710907,SWE,
101960,R,19710907,HUN,
101961,R,19710910,ARG,188
101962,R,19710912,MAR,193
101963,L,19710913,SUI,180
101964,L,19710913,CRO,193
101965,R,19710915,RSA,185
101966,R,19710916,ESP,185
101967,R,19710917,ARG,
101968,R,19710923,SWE,188
101969,R,19710924,BUL,185
101970,R,19710927,SLO,
101971,R,19710929,AUS,183
101972,R,19711003,ARG,
101973,R,19711004,HUN,178
101974,R,19711006,AUS,
101975,R,19711011,GER,180
101976,R,19711018,URU,
101977,R,19711020,ARG,183
101978,R,19711022,CHI,
101979,R,19711022,PAR,
101980,R,19711024,RSA,
101981,L,19711029,GER,180
101982,R,19711031,ESP,
101983,R,19711103,AUS,193
101984,R,19711109,CHN,
101985,R,19711109,GER,
101986,R,19711110,GBR,
101987,R,19711110,ITA,
101988,R,19711125,ARG,
101989,R,19711206,DEN,
101990,R,19711206,NED,196
101991,R,19711207,COL,170
101992,R,19711207,ITA,
101993,R,19711209,JPN,
101994,R,19711211,ROU,
101995,L,19711213,SWE,185
101996,R,19711214,IRL,
101997,R,19711214,ITA,180
101998,R,19711221,RSA,
101999,R,19711223,CZE,
102000,R,19711224,FIN,175
102001,R,19711229,ESP,193
102002,R,19720102,ITA,180
102003,R,19720102,FRA,
102004,R,19720103,TRI,
102005,R,19720106,RSA,190
102006,R,19720108,AUS,178
102007,R,19720111,CHN,
102008,R,19720113,SWE,
102009,R,19720116,AUS,
102010,R,19720119,RSA,188
102011,R,19720120,KOR,
102012,R,19720130,NED,
102013,R,19720202,SLO,
102014,R,19720203,SWE,188
102015,R,19720210,CRO,
102016,R,19720211,GER,
102017,R,19720211,USA,
102018,R,19720211,EGY,188
102019,R,19720216,GER,185
102020,L,19720222,PER,175
102021,R,19720222,USA,175
102022,R,19720224,FRA,
102023,R,19720303,CZE,190
102024,R,19720305,ARG,188
102025,R,19720305,SWE,185
102026,R,19720311,CZE,178
102027,R,19720312,GER,
102028,R,19720313,ITA,185
102029,R,19720315,BEL,190
102030,R,19720316,GBR,190
102031,R,19720316,HUN,193
102032,U,19720317,ARG,
102033,R,19720319,ALG,
102034,R,19720323,GER,
102035,R,19720323,SWE,183
102036,R,19720401,MEX,
102037,R,19720403,DOM,
102038,R,19720404,MEX,
102039,R,19720404,IND,
102040,R,19720404,DOM,
102041,R,19720404,TUR,
102042,R,19720411,USA,183
102043,R,19720412,GBR,
102044,R,19720418,FRA,
102045,L,19720419,GBR,
102046,R,19720420,ITA,
102047,R,19720420,FRA,185
102048,R,19720421,CZE,
102049,R,19720422,ITA,
102050,L,19720425,ITA,180
102051,R,19720426,AUT,
102052,R,19720505,PAR,
102053,L,19720511,USA,180
102054,R,19720513,KOR,
102055,R,19720518,HAI,
102056,R,19720518,AUT,
102057,R,19720518,USA,183
102058,R,19720520,PAR,
102059,R,19720520,USA,
102060,R,19990113,VEN,185
102061,R,19720523,ZIM,178
102062,R,19720524,FRA,
102063,R,19720524,FRA,
102064,R,19720526,CHI,
102065,R,19720526,FRA,
102066,R,19720527,SVK,
102067,R,19720603,CRO,
102068,R,19720604,PAK,
102069,R,19720605,UKR,180
102070,R,19720609,GER,
102071,R,19720609,CAN,183
102072,R,19720618,AUT,
102073,R,19720624,CZE,
102074,R,19720625,RUS,
102075,R,19720626,USA,
102076,R,19720628,BAH,188
102077,R,19720629,BLR,
102078,R,19720630,PUR,
102079,R,19720701,GBR,
102080,R,19720701,USA,185
102081,R,19720702,USA,183
102082,R,19720706,MEX,
102083,R,19720709,GBR,
102084,R,19720709,GER,185
102085,R,19720714,CRO,185
102086,R,19720716,RUS,
102087,R,19720716,UZB,193
102088,R,19720717,GER,196
102089,R,19720721,FRA,
102090,R,19720722,ISR,188
102091,U,19720724,MEX,
102092,R,19720728,BEL,183
102093,L,20030930,USA,203
102094,R,19720803,FIN,
102095,R,19720803,FRA,
102096,R,19720804,USA,
102097,R,19720805,THA,
102098,R,19720807,MEX,
102099,R,19720808,AUS,
102100,R,19720820,POL,
102101,R,19720821,MEX,
102102,R,19720822,JPN,
102103,R,19720823,USA,180
102104,R,19720824,NOR,188
102105,R,19720825,GBR,
102106,R,19720825,ITA,188
102107,L,19720829,NOR,190
102108,R,19720831,USA,185
102109,R,19720901,ARG,
102110,L,19720904,CAN,190
102111,R,19720904,ARG,175
102112,R,19720909,NED,
102113,R,19720910,ITA,183
102114,R,19720912,GRE,
102115,R,19720913,FRA,
102116,R,19720920,KOR,
102117,R,19720922,ESP,173
102118,R,19720923,CZE,188
102119,R,19720924,TPE,
102120,R,19720926,GER,
102121,R,19720927,RSA,
102122,R,19720929,GER,
102123,R,19721002,JPN,
102124,R,19721009,ARG,
102125,R,19721010,FRA,
102126,R,19721011,GER,
102127,R,19721021,CZE,
102128,R,19721023,FIN,
102129,R,19721024,ITA,
102130,R,19721108,USA,
102131,R,19721111,NZL,190
102132,R,19721112,USA,185
102133,R,19721114,ITA,180
102134,R,19721114,CZE,
102135,R,19721115,ESP,183
102136,R,19721115,CZE,
102137,R,19721118,USA,
102138,R,19721120,CUB,
102139,R,19721121,ISR,183
102140,R,19721123,POR,
102141,R,19721123,GBR,
102142,R,19721127,SVK,
102143,R,19721129,FRA,183
102144,R,19721130,BEL,
102145,R,19721206,ARG,190
102146,R,19721207,ESP,188
102147,R,19721207,MEX,175
102148,R,19721209,FRA,178
102149,R,19721211,RSA,193
102150,R,19721214,AUS,
102151,R,19721215,GBR,
102152,R,19721216,ECU,180
102153,R,19721218,ESP,173
102154,R,19721218,RSA,183
102155,R,19721219,ESP,
102156,R,19721220,GER,
102157,R,19721221,GER,
102158,R,19721228,AUS,185
102159,R,19721228,CAF,
102160,R,19721230,USA,
102161,R,19721230,GER,
102162,R,19730102,USA,188
102163,R,19730107,BUL,
102164,R,19730108,CZE,
102165,R,19730108,IND,
102166,R,19730111,BRA,
102167,R,19730117,ESP,185
102168,R,19730127,ARG,170
102169,R,19730201,USA,180
102170,R,19730202,RSA,
102171,R,19730207,AUT,
102172,R,19730212,SWE,
102173,R,19730215,AUT,
102174,R,19730217,CHI,
102175,R,19730217,GER,
102176,U,19730219,FRA,
102177,R,19730223,RSA,
102178,R,19730223,GER,183
102179,R,19730224,FRA,185
102180,R,19730224,FRA,183
102181,R,19730303,NZL,
102182,R,19730304,USA,
102183,R,19730308,NED,170
102184,R,19730309,GER,185
102185,R,19730309,GER,
102186,R,19730316,ITA,
102187,R,19730317,RSA,193
102188,R,19730320,CAN,
102189,R,19730320,JPN,
102190,L,19730323,COL,
102191,R,19730326,ESP,183
102192,R,19730328,ECU,178
102193,R,19730329,SRB,
102194,R,19730331,KOR,
102195,R,19730331,ARG,
102196,R,19730401,CRO,
102197,R,19730405,USA,
102198,R,19730411,AUS,175
102199,R,19730411,SUI,
102200,R,19730412,GER,
102201,R,19730412,FRA,185
102202,L,19730417,DEN,190
102203,R,19730418,USA,
102204,R,19730424,SRB,190
102205,R,19730427,CAN,183
102206,R,19730427,FRA,
102207,R,19730501,GER,
102208,R,19730501,USA,
102209,R,19730504,AUS,
102210,R,19730504,CZE,
102211,R,19730505,BRA,
102212,R,19730506,ITA,185
102213,R,19730508,KOR,
102214,L,19730509,MEX,183
102215,R,19730510,AUS,183
102216,R,19730510,GER,
102217,R,19730513,SWE,
102218,R,19730513,ITA,
102219,R,19730516,ARG,180
102220,R,19730516,SWE,185
102221,R,19730521,ESP,
102222,R,19730522,URU,
102223,R,19730524,MAR,185
102224,R,19730527,ARG,
102225,R,19730528,SWE,
102226,R,19730602,USA,190
102227,R,19730603,ARM,180
102228,R,19730606,SWE,
102229,R,19730607,AUS,
102230,R,19730611,BEL,188
102231,R,19730614,ESP,190
102232,R,19730616,DEN,
102233,R,19730617,IND,178
102234,R,19730617,GER,185
102235,L,19730617,USA,183
102236,R,19730618,ITA,
102237,R,19730627,USA,
102238,R,19730628,ESP,173
102239,R,19730628,BRA,180
102240,R,19730628,CRO,
102241,R,19730701,POL,
102242,R,19730704,NED,
102243,L,19730711,ARG,180
102244,R,19730719,FRA,
102245,R,19730721,BRA,
102246,R,19730728,GUA,
102247,R,19730730,ITA,183
102248,R,19730801,ARG,
102249,R,19730802,USA,
102250,R,19730806,POR,183
102251,L,19730814,ARG,178
102252,R,19730817,ESP,170
102253,R,19730820,NOR,
102254,R,19730830,ALG,
102255,R,19730904,NED,
102256,R,19730904,GBR,
102257,L,19730906,GBR,193
102258,R,19730907,BRA,198
102259,L,19730909,FRA,188
102260,R,19730916,GBR,
102261,R,19730917,FRA,
102262,L,19730923,BRA,
102263,R,19730923,KOR,175
102264,R,19730925,AUT,
102265,R,19730927,URU,
102266,R,19731008,CHI,
102267,U,19731010,ZIM,
102268,R,19731012,KOR,
102269,L,19731014,USA,185
102270,R,19731014,USA,
102271,L,19731019,MAR,175
102272,R,19731020,SVK,
102273,R,19731020,ESP,
102274,R,19731021,FRA,
102275,R,19731027,USA,
102276,R,19731027,IND,
102277,R,19731028,TPE,180
102278,R,19731028,USA,
102279,R,19731029,EGY,
102280,R,19731029,FRA,
102281,R,19731030,USA,
102282,R,19731105,JPN,
102283,R,19731110,ITA,
102284,R,19731112,ITA,173
102285,R,19731112,QAT,
102286,R,19731114,ZIM,170
102287,R,19731115,ESP,188
102288,R,19731115,CRO,
102289,R,19731118,ITA,
102290,R,19731121,GER,
102291,R,19731122,GBR,
102292,R,19731130,MEX,170
102293,R,19731210,ESP,183
102294,R,19731213,ITA,
102295,R,19731214,USA,
102296,R,19731218,AUT,
102297,R,19731219,GER,
102298,R,19731223,SWE,
102299,R,19731223,GER,
102300,R,19731225,JPN,173
102301,L,19731227,CAN,193
102302,L,19731231,BRA,178
102303,U,19740101,JPN,
102304,R,19740109,AUS,180
102305,R,19740110,MEX,183
102306,R,19740111,GER,188
102307,R,19740118,CHN,
102308,R,19740118,BUL,
102309,R,19740120,AUS,
102310,R,19740120,KOR,
102311,R,19740120,IND,
102312,R,19740121,ESP,183
102313,R,19740122,CRO,
102314,R,19740122,BOL,
102315,R,19740122,POR,
102316,R,19740124,KOR,
102317,U,19740127,RUS,
102318,R,19740127,ROU,183
102319,R,19740127,POL,
102320,R,19740128,CUB,
102321,R,19740128,CUB,
102322,R,19740128,FRA,
102323,R,19740128,FRA,
102324,R,19740129,BEL,
102325,R,19740129,ESP,
102326,R,19740129,ARG,
102327,R,19740130,POL,
102328,R,19740130,FRA,180
102329,R,19740130,RSA,
102330,R,19740202,ITA,
102331,R,19740204,CIV,
102332,R,19740210,CZE,
102333,R,19740211,CZE,
102334,R,19740214,ECU,
102335,R,19740216,GRE,
102336,R,19740218,JPN,
102337,R,19740218,AUS,
102338,R,19740218,RUS,190
102339,R,19740220,BEL,180
102340,R,19740221,GER,
102341,R,19740223,ITA,
102342,R,19740227,ARG,
102343,R,19740304,POR,
102344,R,19740304,SVK,188
102345,R,19740304,IND,
102346,R,19740304,FRA,
102347,R,19740306,UZB,
102348,R,19740306,JPN,
102349,R,19740306,MEX,
102350,R,19740307,GER,
102351,R,19740309,ESP,185
102352,R,19740309,CAN,178
102353,R,19740311,ITA,
102354,R,19740311,FRA,185
102355,R,19740311,ESP,
102356,R,19740312,FRA,
102357,R,19740313,GER,
102358,R,19740313,SWE,190
102359,L,19740314,GBR,201
102360,R,19740315,GER,
102361,R,19740316,BRA,193
102362,R,19740318,EGY,
102363,R,19740321,SUI,
102364,R,19740322,DOM,
102365,R,19740328,INA,170
102366,R,19740331,GBR,
102367,R,19740404,FRA,
102368,R,19740405,USA,201
102369,R,19740405,FRA,190
102370,R,19740405,KOR,
102371,R,19740406,ROU,
102372,R,19740409,NGR,180
102373,L,19740409,JPN,175
102374,R,19740411,ESP,180
102375,R,19740412,ROU,185
102376,R,19740412,CZE,
102377,R,19740412,IRI,
102378,R,19740413,ESP,198
102379,R,19740415,USA,
102380,R,19740426,USA,
102381,R,19740426,AUT,188
102382,L,19740429,AUT,188
102383,R,19740430,ITA,
102384,U,19740502,ALG,
102385,R,19740506,BEL,
102386,R,19740507,USA,
102387,R,19740510,YUG,190
102388,R,19740511,SWE,185
102389,R,19740515,AUT,
102390,R,19740517,FRA,
102391,R,19740518,FRA,
102392,R,19740521,CHI,
102393,R,19740522,USA,
102394,R,19740524,BEL,185
102395,R,19740524,FIN,173
102396,R,19740527,AUT,
102397,R,19740530,ESP,178
102398,R,19740530,ITA,188
102399,R,19740530,ESP,
102400,R,19740603,ITA,
102401,L,19740605,AUS,178
102402,R,19740606,ESP,
102403,R,19740606,BIH,
102404,R,19740606,YUG,
102405,R,19740607,IND,185
102406,R,19740609,FRA,
102407,R,19740610,GER,
102408,R,19740612,BRA,
102409,R,19740612,JPN,
102410,R,19740613,USA,180
102411,R,19740613,RSA,196
102412,R,19740615,USA,
102413,R,19740616,ARG,183
102414,R,19740617,FRA,
102415,R,19740618,AUS,
102416,L,19740618,USA,
102417,R,19740618,AUS,180
102418,R,19740621,ITA,
102419,L,19740621,BEL,185
102420,R,19740622,PER,
102421,R,19740629,BRA,
102422,R,19740630,AUS,188
102423,R,19740701,GBR,
102424,R,19740702,JPN,
102425,R,19740707,GRE,
102426,L,19740709,ESP,185
102427,R,19740710,NED,
102428,R,19740710,SWE,
102429,R,19740715,USA,
102430,R,19740716,USA,185
102431,R,19740716,MEX,
102432,R,19740716,AUT,
102433,L,19740718,ITA,180
102434,R,19740719,USA,183
102435,U,19740721,MEX,
102436,R,19740728,SLO,190
102437,R,19740806,ROU,185
102438,R,19740813,GER,
102439,R,19740815,USA,
102440,R,19740816,USA,
102441,R,19740821,ITA,
102442,R,19740821,USA,
102443,L,19740825,GBR,188
102444,R,19740827,IRL,
102445,R,19740829,ESP,
102446,R,19740831,UKR,193
102447,R,19740904,CAN,
102448,R,19740905,LIB,
102449,R,19740905,ESP,
102450,R,19740906,GBR,185
102451,R,19740910,USA,
102452,R,19740913,FRA,
102453,R,19740913,CZE,
102454,R,19740916,KOR,
102455,R,19740916,SUI,190
102456,R,19740923,ESP,180
102457,R,19740923,GBR,180
102458,R,19740924,USA,193
102459,R,19740924,FRA,
102460,R,19740925,MEX,
102461,R,19740926,JPN,
102462,R,19741010,USA,
102463,R,19741012,ARG,180
102464,R,19741013,AUS,178
102465,R,19741017,CHI,178
102466,R,19741017,SVK,188
102467,R,19741018,IND,
102468,R,19741018,GER,
102469,R,19741025,GRE,
102470,R,19741026,ITA,
102471,U,19741026,CHI,
102472,R,19741027,GER,180
102473,R,19741101,AUT,180
102474,R,19741102,MEX,
102475,R,19741103,AUT,
102476,R,19741103,SWE,
102477,R,19741104,ARG,185
102478,R,19741105,GER,
102479,R,19741105,ITA,
102480,R,19741109,KOR,
102481,R,19741112,USA,
102482,R,19741113,SUI,
102483,R,19741114,ESP,180
102484,R,19741116,ITA,183
102485,R,19741121,USA,
102486,R,19741123,FRA,
102487,R,19741123,GBR,
102488,R,19741127,FRA,
102489,R,19741203,GER,
102490,R,19741206,GRE,
102491,R,19741207,GER,185
102492,L,19741210,GER,
102493,R,19741212,CRO,
102494,R,19741212,GER,193
102495,R,19741214,MEX,
102496,R,19741217,JAM,
102497,R,19741219,USA,180
102498,R,19741222,ITA,
102499,U,19741224,ITA,
102500,R,19741227,USA,
102501,R,19741230,SWE,183
102502,U,19741230,USA,
102503,R,19741231,ESP,
102504,U,19750101,BLR,
102505,R,19750104,BRA,
102506,R,19750104,ESP,178
102507,R,19750107,SVK,
102508,L,19750109,USA,185
102509,R,19750115,ARG,
102510,R,19750116,POL,
102511,R,19750116,HKG,
102512,R,19750117,AUS,175
102513,R,19750117,BUL,
102514,R,19750117,CZE,
102515,R,19750118,MEX,
102516,R,19750119,GER,
102517,R,19750119,ITA,
102518,R,19750120,HUN,
102519,R,19750124,BRA,175
102520,R,19750128,FRA,180
102521,R,19750129,GER,188
102522,R,19750130,ITA,175
102523,R,19750130,USA,
102524,R,19750131,RSA,173
102525,R,19750201,GBR,
102526,R,19750205,BRA,
102527,R,19750207,AUS,
102528,L,19750209,COL,
102529,R,19750210,JPN,178
102530,R,19750212,RSA,
102531,L,19750213,CAN,
102532,U,19750214,FRA,
102533,R,19750215,GER,190
102534,R,19750216,RSA,
102535,R,19750219,NED,
102536,R,19750219,NZL,183
102537,R,19750219,HKG,
102538,R,19750221,FIN,185
102539,R,19750223,CZE,188
102540,R,19750223,GER,175
102541,R,19750223,INA,
102542,R,19750224,CZE,
102543,R,19750227,TPE,
102544,R,19750227,URU,
102545,R,19750227,BRA,
102546,R,19750301,FIN,
102547,R,19750301,GER,
102548,R,19750302,CRC,175
102549,R,19750302,LTU,
102550,R,19750305,GBR,
102551,U,19750306,FRA,
102552,R,19750311,TUR,
102553,R,19750313,VEN,
102554,R,19750314,ARG,175
102555,R,19750317,AUT,
102556,L,19750318,CIV,190
102557,U,19750318,NZL,
102558,L,19750318,PHI,175
102559,R,19750321,AUT,
102560,R,19750321,CHN,
102561,R,19750322,ARG,
102562,R,19750322,CZE,190
102563,R,19750324,SWE,180
102564,R,19750327,GER,
102565,R,19750331,GER,188
102566,R,19750331,SVK,
102567,R,19750401,SUI,183
102568,R,19750402,FRA,
102569,R,19750403,AUT,
102570,R,19750407,GER,
102571,R,19750409,FRA,190
102572,R,19750410,ITA,188
102573,R,19750410,SWE,
102574,R,19750414,ROU,193
102575,R,19750417,FRA,
102576,R,19750419,FRA,
102577,R,19750421,AUS,
102578,R,19750422,SWE,193
102579,U,19750425,FRA,
102580,R,19750426,ESP,
102581,R,19750428,CRO,
102582,R,19750510,USA,
102583,R,19750510,ITA,
102584,R,19750516,SUI,
102585,R,19750519,ARG,180
102586,R,19750521,AUS,
102587,R,19750521,AUS,
102588,R,19750521,GER,196
102589,R,19750525,GBR,
102590,R,19750527,ITA,
102591,R,19750528,HUN,
102592,R,19750529,CHI,
102593,R,19750530,ITA,
102594,R,19750530,KOR,
102595,R,19750531,NOR,
102596,R,19750601,USA,
102597,R,19750602,AUT,
102598,R,19750603,CIV,
102599,R,19750603,USA,
102600,R,19750604,CZE,183
102601,R,19750611,RSA,
102602,R,19750611,ARG,
102603,R,19750611,NED,180
102604,R,19750617,SUI,
102605,R,19750618,SLO,
102606,R,19750619,CAN,
102607,R,19750620,ESP,190
102608,R,19750621,POL,
102609,R,19750624,ESP,
102610,R,19750625,ESP,180
102611,R,19750627,ARG,
102612,R,19750629,UZB,
102613,R,19750630,ITA,
102614,R,19750701,ESP,175
102615,R,19750705,NED,185
102616,R,19750705,GER,
102617,R,19750708,FIN,180
102618,R,19750709,AUS,
102619,R,19750712,USA,
102620,R,19750713,FRA,
102621,R,19750713,BUL,
102622,U,19750714,RSA,
102623,R,19750715,DEN,180
102624,R,19750718,AUS,188
102625,R,19750718,DEN,
102626,R,19750718,ESP,
102627,U,19750718,FRA,
102628,R,19750720,ARG,
102629,R,19750722,ESP,170
102630,L,19750723,ALG,
102631,R,19750726,RUS,
102632,R,19750728,POL,
102633,R,19750729,FRA,
102634,R,19750731,NOR,
102635,R,19750804,BEL,
102636,L,19750808,RSA,188
102637,R,19750808,FRA,
102638,R,19750809,ITA,
102639,R,19750811,ESP,
102640,R,19750812,RSA,
102641,R,19750814,AUS,
102642,R,19750816,FRA,190
102643,R,19750818,ARM,
102644,L,19750822,ARG,183
102645,R,19750822,ARG,
102646,R,19750824,FRA,
102647,R,19750825,URU,
102648,R,19750827,RSA,183
102649,R,19750830,POL,
102650,R,19750830,ESP,178
102651,R,19750831,BEL,
102652,L,19750903,GER,183
102653,R,19750907,ITA,
102654,R,19750908,NZL,183
102655,R,19750915,VEN,175
102656,R,19750917,FIN,
102657,R,19750919,CHN,
102658,R,19750923,FRA,
102659,R,19750925,AUS,183
102660,R,19750925,IND,
102661,R,19750927,BEL,
102662,R,19750928,POL,
102663,R,19750929,GER,
102664,R,19751002,CZE,193
102665,R,19751005,ARG,
102666,R,19751005,AUT,
102667,L,19751007,JPN,175
102668,R,19751012,FIN,
102669,L,19751013,ISR,188
102670,R,19751014,ISR,
102671,R,19751018,JPN,
102672,R,19751020,AUS,
102673,R,19751020,SWE,
102674,R,19751023,GER,
102675,R,19751024,UZB,
102676,R,19751027,SUI,
102677,R,19751028,USA,
102678,U,19751101,ESP,
102679,R,19751102,ITA,
102680,R,19751106,CZE,
102681,R,19751107,FRA,
102682,R,19751108,USA,
102683,U,19751109,USA,
102684,R,19751111,NED,
102685,R,19751115,MON,
102686,R,19751120,CZE,
102687,R,19751121,AUT,185
102688,R,19751122,AUS,
102689,R,19751123,AUT,180
102690,R,19751123,ITA,
102691,R,19751125,AUS,
102692,R,19751130,ESP,
102693,R,19751201,ARG,
102694,R,19751206,GER,183
102695,R,19751207,POL,
102696,R,19751210,MON,
102697,R,19751210,AUS,180
102698,R,19751212,GER,
102699,R,19751215,YUG,
102700,R,19751221,SVK,
102701,L,19751226,CHI,175
102702,R,19751231,SRB,
102703,R,19760103,KOR,180
102704,R,19760105,SUI,
102705,R,19760105,SUI,
102706,R,19760105,TPE,
102707,R,19760106,GER,
102708,R,19760107,MEX,
102709,R,19760109,SVK,
102710,R,19760110,GER,
102711,R,19760115,AUT,
102712,R,19760116,USA,
102713,R,19760119,CHN,
102714,R,19760123,THA,
102715,R,19760123,ARG,183
102716,R,19760125,FRA,180
102717,R,19760126,GBR,
102718,R,19760127,ITA,
102719,U,19760130,USA,
102720,R,19760131,CZE,178
102721,R,19760203,ITA,
102722,R,19760205,HUN,183
102723,R,19760210,ARG,180
102724,R,19760215,MEX,
102725,R,19760215,DEN,
102726,R,19760215,BRA,
102727,R,19760215,MEX,
102728,R,19760217,CRO,
102729,R,19760218,SVK,
102730,R,19760219,SUI,188
102731,R,19760220,KOR,
102732,R,19760222,ESP,
102733,R,19760227,GBR,
102734,R,19760229,ISR,175
102735,R,19760301,FRA,
102736,R,19760306,FRA,
102737,R,19760308,HUN,
102738,R,19760308,ITA,185
102739,R,19760308,BEL,
102740,R,19760309,PAR,
102741,R,19760311,ESP,
102742,R,19700429,LAT,
102743,R,19760312,AUS,178
102744,R,19760313,ROU,
102745,R,19760313,ITA,
102746,R,19760313,ROU,
102747,U,19760314,USA,
102748,L,19760314,USA,165
102749,R,19760317,CHN,
102750,R,19760317,SWE,
102751,R,19760317,AUS,175
102752,R,19760318,CHI,
102753,R,19760319,AUT,178
102754,R,19760320,BRA,
102755,R,19760321,USA,
102756,R,19760322,COL,
102757,R,19760325,ITA,
102758,R,19760330,GER,
102759,R,19760331,USA,
102760,R,19760331,GER,
102761,R,19760331,GER,
102762,R,19760401,ROU,
102763,L,19760402,FRA,185
102764,R,19760402,ROU,
102765,R,19760403,FRA,185
102766,R,19760405,USA,
102767,R,19760405,POL,
102768,R,19760407,ARG,180
102769,R,19760408,ARG,
102770,R,19760410,NED,185
102771,R,19760412,FRA,
102772,R,20020822,CHN,
102773,R,19760414,GER,
102774,R,19760414,JPN,
102775,R,19760415,AUS,
102776,R,19760418,AUS,180
102777,R,19760418,MAR,
102778,R,19760419,UZB,
102779,R,19760420,FRA,
102780,R,19760424,CAN,190
102781,R,19760425,SUI,
102782,R,19760425,BUL,
102783,R,19760425,GER,180
102784,R,19760426,GER,
102785,R,19760427,USA,188
102786,R,19760428,SVK,
102787,R,19760429,CHN,
102788,R,19760510,CZE,198
102789,R,19760513,AUS,188
102790,R,19760515,CHN,
102791,R,19760517,CAN,190
102792,R,19760518,ESP,
102793,R,19760525,SWE,
102794,R,19760526,SWE,
102795,R,19760526,USA,185
102796,R,19760530,SWE,188
102797,R,19760601,FRA,
102798,R,19760601,JPN,
102799,R,19760603,GER,
102800,R,19760604,SRB,190
102801,R,19760605,BEL,
102802,R,19760608,GHA,
102803,R,19760609,AUT,
102804,R,19760610,GER,
102805,R,19760612,AUS,
102806,L,19760613,USA,180
102807,R,19760614,BRA,
102808,R,19760615,SWE,
102809,R,19760616,GER,185
102810,R,19760616,ITA,
102811,R,19760617,SRB,190
102812,R,19760617,LIB,
102813,R,19760621,ITA,
102814,R,19760621,MDA,
102815,R,19760622,SWE,
102816,R,19760622,GER,
102817,R,19760623,NED,188
102818,R,19760623,ESP,
102819,R,19760625,VEN,
102820,R,19760626,AUS,
102821,R,19760627,PHI,173
